X,Y,ELEV,TIME,NORTH_VEL,EAST_VEL,DOWN_VEL,ROLL,PITCH,HEADING,ELEVATION
175365.023,292749.019,263.1139,315080.7149,-26.5373,7.2556,-0.2254,-0.6068,-1.56,282.5035,263.1139
175355.058,292751.693,263.0223,315081.0896,-26.5793,7.2285,-0.251,-0.7222,-1.3232,283.8904,263.0223
175345.083,292754.351,262.931,315081.4642,-26.6541,7.1403,-0.2517,-0.688,-1.3803,285.0889,262.931
175335.089,292756.987,262.846,315081.8388,-26.678,7.1054,-0.2256,-0.7136,-1.5934,285.9489,262.846
175325.076,292759.607,262.7548,315082.2135,-26.7257,7.069,-0.24,-0.9683,-1.8548,286.1033,262.7548
175315.038,292762.205,262.6613,315082.5881,-26.8289,6.9989,-0.2655,-1.1302,-1.7665,285.811,262.6613
175304.973,292764.792,262.5623,315082.9627,-26.8773,6.9508,-0.2848,-0.7211,-1.3769,285.3497,262.5623
175294.893,292767.366,262.4432,315083.3374,-26.8741,6.9593,-0.3183,-0.4215,-1.0007,284.6475,262.4432
175284.811,292769.934,262.3065,315083.712,-26.8853,6.9722,-0.4049,-0.3925,-0.948,283.7697,262.3065
175274.725,292772.51,262.1636,315084.0866,-26.9486,6.9655,-0.3614,-0.8895,-1.236,283.2193,262.1636
175264.622,292775.073,262.0675,315084.4613,-26.9678,6.9237,-0.1946,-0.5743,-1.5833,283.0338,262.0675
175254.503,292777.63,262.0278,315084.8359,-27.0052,6.9272,-0.0389,-0.6374,-1.7562,283.0366,262.0278
175244.364,292780.181,262.0287,315085.2105,-27.093,6.8768,0.0133,-0.863,-1.4601,283.1009,262.0287
175234.209,292782.716,262.0373,315085.5852,-27.1,6.8101,-0.0318,-0.7318,-1.293,283.3164,262.0373
175224.046,292785.234,261.9982,315085.9598,-27.0984,6.7979,-0.124,-0.8192,-1.327,283.4235,261.9982
175213.873,292787.733,261.9417,315086.3344,-27.1521,6.7475,-0.1291,-1.0445,-1.2374,283.2756,261.9417
175203.69,292790.21,261.9165,315086.709,-27.1899,6.6762,-0.0339,-1.1322,-0.5596,283.037,261.9165
175193.516,292792.665,261.9328,315087.0837,-27.106,6.5911,0.0874,-1.4778,0.4106,282.9895,261.9328
175183.371,292795.083,261.9842,315087.4583,-27.0022,6.521,0.1812,-1.9535,0.9463,282.8797,261.9842
175173.258,292797.461,262.07,315087.8329,-26.9579,6.371,0.2449,-1.8511,1.0295,283.0509,262.07
175163.18,292799.795,262.1842,315088.2076,-26.8307,6.2678,0.332,-1.1192,0.8438,283.4498,262.1842
175153.14,292802.099,262.3209,315088.5822,-26.72,6.2199,0.4129,-0.4855,0.684,283.7879,262.3209
175143.132,292804.388,262.4623,315088.9568,-26.6428,6.1944,0.3883,-0.0791,0.5615,283.9803,262.4623
175133.162,292806.676,262.6089,315089.3315,-26.5624,6.2024,0.3836,0.2067,0.5768,284.01,262.6089
175123.23,292808.971,262.7479,315089.7061,-26.4357,6.2347,0.3535,0.1285,0.5557,284.1166,262.7479
175113.333,292811.27,262.8606,315090.0807,-26.3512,6.2257,0.2762,-0.4229,0.37,284.1817,262.8606
175103.462,292813.556,262.9423,315090.4554,-26.3099,6.183,0.1513,-0.3645,0.2731,284.1397,262.9423
175093.617,292815.834,262.9948,315090.83,-26.2174,6.1648,0.1289,-0.0714,0.2512,284.0988,262.9948
175083.8,292818.115,263.041,315091.2046,-26.1293,6.1698,0.1426,-0.2413,0.4585,283.8964,263.041
175074.014,292820.391,263.078,315091.5793,-26.051,6.1788,0.0715,-0.2787,0.6444,283.6267,263.078
175064.266,292822.663,263.1009,315091.9539,-25.9794,6.124,0.0428,-0.3511,0.7621,283.3658,263.1009
175054.552,292824.925,263.1303,315092.3285,-25.8669,6.1349,0.1071,-0.7093,0.5806,283.2762,263.1303
175044.867,292827.185,263.1986,315092.7032,-25.778,6.1319,0.2775,-1.0309,0.303,283.5979,263.1986
175035.209,292829.433,263.3315,315093.0778,-25.7516,6.0699,0.4025,-0.8019,0.3958,284.2236,263.3315
175025.576,292831.667,263.496,315093.4524,-25.6485,6.0134,0.4381,-0.7536,0.5994,284.9834,263.496
175015.977,292833.882,263.6412,315093.8271,-25.5339,5.9782,0.3575,-1.1134,0.6376,285.468,263.6412
175006.406,292836.063,263.7467,315094.2017,-25.5138,5.8551,0.211,-1.3777,0.4265,285.7717,263.7467
174996.852,292838.21,263.8219,315094.5763,-25.4909,5.7584,0.1735,-1.1397,0.2796,285.8742,263.8219
174987.314,292840.317,263.8997,315094.951,-25.4146,5.6451,0.2286,-1.2461,0.5078,285.4456,263.8997
174977.797,292842.383,263.9829,315095.3256,-25.3488,5.5811,0.2059,-1.2449,0.5615,284.6269,263.9829
174968.302,292844.421,264.0527,315095.7002,-25.3287,5.4841,0.1571,-0.9422,0.3439,283.7143,264.0527
174958.825,292846.434,264.1107,315096.0749,-25.2566,5.4201,0.1403,-0.6387,0.0168,282.6964,264.1107
174949.368,292848.432,264.1635,315096.4495,-25.1782,5.415,0.1694,-0.8458,-0.0251,281.6882,264.1635
174939.924,292850.417,264.2137,315096.8241,-25.1762,5.3785,0.1149,-0.6092,0.1892,280.8465,264.2137
174930.494,292852.39,264.2535,315097.1988,-25.1524,5.3244,0.0519,-0.2944,0.3547,280.2295,264.2535
174921.089,292854.356,264.2646,315097.5734,-25.063,5.3106,-0.0231,-0.497,0.1355,279.8643,264.2646
174911.701,292856.311,264.2499,315097.948,-25.0243,5.3055,-0.0273,-0.6823,-0.2193,279.6085,264.2499
174902.32,292858.252,264.2398,315098.3227,-25.0338,5.2201,-0.0363,-0.7525,-0.1535,279.463,264.2398
174892.952,292860.171,264.2254,315098.6973,-24.9678,5.1638,-0.066,-0.6039,0.1478,279.5039,264.2254
174883.601,292862.072,264.1887,315099.0719,-24.8872,5.1491,-0.1132,-0.584,0.4355,279.46,264.1887
174874.272,292863.948,264.1079,315099.4466,-24.8633,5.0773,-0.2952,-0.6525,0.3979,279.303,264.1079
174864.964,292865.804,263.9716,315099.8212,-24.8228,5.0195,-0.4043,-0.7989,0.0451,279.2477,263.9716
174855.669,292867.639,263.8309,315100.1958,-24.7832,4.9355,-0.3669,-0.9969,-0.1424,279.313,263.8309
174846.381,292869.441,263.6985,315100.5705,-24.7551,4.889,-0.338,-0.6554,0.0842,279.3189,263.6985
174837.109,292871.231,263.5883,315100.9451,-24.7241,4.8377,-0.2286,-0.6547,0.4869,279.2134,263.5883
174827.861,292873.008,263.5514,315101.3197,-24.6381,4.8021,0.0342,-1.077,0.5072,279.5126,263.5514
174818.631,292874.768,263.5894,315101.6944,-24.5737,4.7524,0.1803,-0.9765,0.1902,280.0981,263.5894
174809.413,292876.504,263.647,315102.069,-24.5927,4.6991,0.1804,-0.5338,-0.4455,280.671,263.647
174800.198,292878.223,263.7332,315102.4436,-24.6075,4.6368,0.248,-0.8164,-0.6109,280.9548,263.7332
174790.977,292879.911,263.8345,315102.8183,-24.594,4.5325,0.2667,-1.0358,-0.5566,280.9089,263.8345
174781.752,292881.567,263.9305,315103.1929,-24.603,4.4995,0.2604,-1.0088,-0.374,280.6501,263.9305
174772.53,292883.207,264.0699,315103.5675,-24.6263,4.4154,0.497,-1.2445,-0.0092,280.1238,264.0699
174763.317,292884.808,264.2846,315103.9422,-24.5787,4.2915,0.5124,-0.9365,-0.0082,279.695,264.2846
174754.115,292886.386,264.4256,315104.3168,-24.5045,4.323,0.2586,-0.3024,-0.3689,279.347,264.4256
174744.924,292887.959,264.452,315104.6914,-24.5311,4.2539,-0.0778,-0.3536,-0.4232,278.8716,264.452
174735.736,292889.509,264.4028,315105.0661,-24.5272,4.1884,-0.1976,-0.7756,-0.1199,278.1761,264.4028
174726.557,292891.034,264.3121,315105.4407,-24.4634,4.1054,-0.3165,-1.2269,0.1534,277.6348,264.3121
174717.39,292892.526,264.17,315105.8153,-24.4376,4.0652,-0.3975,-1.1091,-0.0862,277.1841,264.17
174708.23,292894.0,264.035,315106.19,-24.4675,3.9794,-0.3599,-1.1907,-0.3193,276.9825,264.035
174699.071,292895.447,263.9077,315106.5646,-24.4292,3.8975,-0.3528,-1.0179,-0.3155,277.251,263.9077
174689.918,292896.869,263.767,315106.9392,-24.3786,3.8588,-0.3573,-1.1291,-0.0851,277.5493,263.767
174680.772,292898.259,263.6055,315107.3139,-24.3959,3.7443,-0.4595,-1.5016,-0.0567,277.711,263.6055
174671.63,292899.602,263.4182,315107.6885,-24.4068,3.5869,-0.5422,-1.6648,-0.2782,277.8997,263.4182
174662.487,292900.897,263.226,315108.0631,-24.389,3.4858,-0.46,-1.8569,-0.4401,278.1299,263.226
174653.337,292902.142,263.0756,315108.4377,-24.4216,3.3452,-0.3418,-1.9003,-0.1992,278.2617,263.0756
174644.186,292903.339,262.9459,315108.8124,-24.4381,3.2001,-0.3862,-1.7954,0.0295,278.3703,262.9459
174635.038,292904.485,262.8016,315109.187,-24.4127,3.0615,-0.4201,-1.6371,-0.1981,278.4966,262.8016
174625.89,292905.583,262.6462,315109.5616,-24.3855,2.9733,-0.3758,-1.3709,-0.3968,278.4649,262.6462
174616.738,292906.639,262.5015,315109.9363,-24.4375,2.8438,-0.3605,-1.2301,-0.2775,278.1564,262.5015
174607.588,292907.659,262.3832,315110.3109,-24.4147,2.7666,-0.2996,-1.1733,0.1081,277.7577,262.3832
174598.449,292908.657,262.2953,315110.6855,-24.3523,2.7152,-0.1452,-1.0918,0.2569,277.4674,262.2953
174589.327,292909.631,262.2896,315111.0602,-24.3277,2.6572,0.1101,-0.5323,0.171,277.1179,262.2896
174580.225,292910.602,262.3797,315111.4348,-24.2919,2.667,0.3194,-0.2813,0.2401,276.7929,262.3797
174571.145,292911.575,262.5467,315111.8094,-24.1926,2.687,0.5351,-0.3129,0.5818,276.676,262.5467
174562.091,292912.55,262.7603,315112.1841,-24.0917,2.7039,0.6295,-0.2241,0.9204,276.6448,262.7603
174553.072,292913.522,262.9967,315112.5587,-24.0356,2.6543,0.6367,-0.1019,0.7854,276.4258,262.9967
174544.086,292914.481,263.2626,315112.9333,-23.9446,2.6047,0.7469,-0.0512,0.4907,276.0156,263.2626
174535.126,292915.435,263.5503,315113.308,-23.8668,2.628,0.7773,0.0052,0.3831,275.3346,263.5503
174526.189,292916.385,263.8191,315113.6826,-23.8172,2.6338,0.6555,0.5477,0.5605,274.531,263.8191
174517.281,292917.344,264.0403,315114.0572,-23.7475,2.6534,0.4785,0.4866,1.0561,273.6834,264.0403
174508.407,292918.308,264.1855,315114.4319,-23.6278,2.6433,0.2931,0.2641,0.9843,272.9551,264.1855
174499.568,292919.271,264.2574,315114.8065,-23.5252,2.6822,0.1361,0.2467,0.7189,272.2915,264.2574
174490.758,292920.242,264.2759,315115.1811,-23.4875,2.6665,-0.0087,-0.0564,0.4351,271.9705,264.2759
174481.97,292921.211,264.2586,315115.5558,-23.4373,2.6407,-0.0876,-0.1929,0.4701,271.9392,264.2586
174473.206,292922.171,264.2282,315115.9304,-23.3359,2.6233,-0.0781,-0.7499,0.7683,272.1286,264.2282
174464.471,292923.112,264.1846,315116.305,-23.272,2.5718,-0.1534,-0.7997,0.9424,272.4965,264.1846
174455.768,292924.029,264.1397,315116.6797,-23.2131,2.4885,-0.0982,-0.8918,0.8511,272.8862,264.1397
174447.095,292924.922,264.1422,315117.0543,-23.096,2.4272,0.1199,-0.9396,0.6844,273.4346,264.1422
174438.449,292925.794,264.2162,315117.4289,-23.0177,2.3954,0.3128,-0.5685,0.7809,273.9747,264.2162
174429.833,292926.649,264.3415,315117.8036,-22.9662,2.3236,0.3367,-0.2357,1.0411,274.2383,264.3415
174421.252,292927.482,264.4626,315118.1782,-22.8519,2.276,0.2811,-0.3614,1.0423,274.1297,264.4626
174412.706,292928.296,264.5645,315118.5528,-22.7486,2.2311,0.2685,-0.6397,0.7327,273.722,264.5645
174404.186,292929.086,264.6613,315118.9275,-22.7179,2.1639,0.2429,-0.6075,0.5817,273.0453,264.6613
174395.688,292929.856,264.7426,315119.3021,-22.6663,2.0786,0.1628,-0.9001,0.6483,272.3292,264.7426
174387.216,292930.597,264.7913,315119.6767,-22.5714,1.9879,0.1192,-1.2627,0.47,271.6394,264.7913
174378.764,292931.299,264.8328,315120.0514,-22.5125,1.9396,0.1901,-1.5268,0.2104,270.7124,264.8328
174370.323,292931.972,264.9212,315120.426,-22.5331,1.7991,0.3459,-2.1168,0.0439,270.1558,264.9212
174361.89,292932.596,265.1057,315120.8006,-22.4971,1.6719,0.6103,-2.0552,0.1991,269.9108,265.1057
174353.47,292933.17,265.38,315121.1752,-22.4355,1.5495,0.7966,-1.6599,0.5293,269.9232,265.38
174345.07,292933.692,265.6572,315121.5499,-22.401,1.4219,0.6368,-1.2935,0.5396,270.022,265.6572
174336.691,292934.18,265.8697,315121.9245,-22.3592,1.3081,0.4597,-1.1469,0.3601,270.3457,265.8697
174328.328,292934.625,266.0233,315122.2992,-22.2999,1.2123,0.3381,-1.1166,0.2938,270.5721,266.0233
174319.979,292935.032,266.1279,315122.6738,-22.2338,1.1221,0.2943,-1.0088,0.6355,270.6403,266.1279
174311.656,292935.398,266.2237,315123.0484,-22.1885,0.9935,0.2433,-1.1165,1.1868,270.5458,266.2237
174303.365,292935.728,266.308,315123.4231,-22.0918,0.9018,0.1989,-1.1277,1.3299,270.3558,266.308
174295.109,292936.028,266.4025,315123.7977,-21.9768,0.8416,0.3054,-1.4857,1.0105,270.2944,266.4025
174286.881,292936.286,266.5367,315124.1723,-21.9395,0.7162,0.417,-1.4337,0.6605,270.2404,266.5367
174278.674,292936.507,266.7273,315124.547,-21.9046,0.6006,0.5431,-1.3503,0.7625,270.3695,266.7273
174270.492,292936.682,266.9711,315124.9216,-21.7901,0.4599,0.7281,-1.5476,1.0723,270.4537,266.9711
174262.342,292936.806,267.2448,315125.2962,-21.6969,0.3748,0.7677,-1.8716,1.1079,270.306,267.2448
174254.22,292936.881,267.53,315125.6708,-21.6711,0.1964,0.7846,-1.9774,0.6553,270.3742,267.53
174246.117,292936.898,267.8424,315126.0455,-21.6187,0.0258,0.8608,-1.6015,0.513,270.5153,267.8424
174238.033,292936.862,268.1867,315126.4201,-21.5214,-0.0756,1.0006,-1.5705,0.9521,270.4814,268.1867
174229.978,292936.778,268.5714,315126.7947,-21.4702,-0.2141,1.0559,-1.7452,1.3943,270.0556,268.5714
174221.956,292936.648,268.9854,315127.1694,-21.3856,-0.3718,1.1204,-1.898,1.2701,269.7405,268.9854
174213.968,292936.467,269.439,315127.544,-21.2744,-0.477,1.3083,-1.8142,0.7963,269.4889,269.439
174206.004,292936.242,269.9547,315127.9186,-21.2125,-0.5595,1.4772,-1.52,0.7674,269.1123,269.9547
174198.065,292935.975,270.5156,315128.2933,-21.1833,-0.7101,1.525,-1.3257,1.0328,268.6758,270.5156
174190.156,292935.666,271.107,315128.6679,-21.0654,-0.8121,1.5825,-1.2931,1.528,268.0118,271.107
174182.289,292935.317,271.6859,315129.0425,-20.9292,-0.8894,1.5268,-1.546,1.459,267.2231,271.6859
174174.46,292934.934,272.2381,315129.4172,-20.8654,-1.0121,1.4716,-1.3796,0.9634,266.5782,272.2381
174166.663,292934.517,272.802,315129.7918,-20.7947,-1.1108,1.5044,-1.4801,0.9962,266.0712,272.802
174158.9,292934.059,273.386,315130.1664,-20.6681,-1.2207,1.5931,-1.8508,1.3234,265.6322,273.386
174151.175,292933.555,273.9774,315130.5411,-20.5641,-1.3146,1.6045,-1.8824,1.461,265.1638,273.9774
174143.49,292933.01,274.5827,315130.9157,-20.4937,-1.4721,1.6339,-2.1516,1.2046,265.0009,274.5827
174135.84,292932.411,275.2037,315131.2903,-20.3849,-1.6225,1.6616,-2.3606,0.8704,264.9207,275.2037
174128.221,292931.747,275.8124,315131.665,-20.2951,-1.7763,1.5867,-2.1006,0.6408,264.764,275.8124
174120.628,292931.007,276.376,315132.0396,-20.2436,-1.999,1.4295,-1.7057,0.7614,263.9478,276.376
174113.07,292930.202,276.8938,315132.4142,-20.1444,-2.1683,1.2907,-2.0155,1.1944,262.5341,276.8938
