X,Y,ELEVATION,TIME
2107301.289,1539187.681,309.3827,217361.9828
2107319.366,1539215.055,309.394,217363.3937
2107336.878,1539242.793,309.4015,217364.8215
2107354.015,1539270.764,309.442,217366.2646
2107371.079,1539298.776,309.5981,217367.7015
2107388.938,1539326.291,309.5832,217369.1082
2107407.046,1539353.644,309.6184,217370.5364
2107424.684,1539381.302,309.6809,217371.9743
2107442.126,1539409.085,309.6846,217373.4004
2107459.988,1539436.599,309.6696,217374.8165
2107478.096,1539463.952,309.6942,217376.2534
2107495.837,1539491.546,309.7119,217377.6933
2107513.198,1539519.379,309.772,217379.1254
2107530.532,1539547.230,309.7885,217380.5527
2107548.099,1539574.933,309.7848,217381.9712
2107565.504,1539602.740,309.7434,217383.3933
2107582.975,1539630.504,309.7932,217384.8193
2107600.575,1539658.187,309.8035,217386.2402
2107618.646,1539685.564,309.707,217387.6557
2107636.414,1539713.138,309.6326,217389.0981
2107653.847,1539740.927,309.6649,217390.5423
2107671.173,1539768.781,309.7504,217391.9740
2107688.342,1539796.732,309.7678,217393.4140
2107706.332,1539824.163,309.7393,217394.8331
2107724.282,1539851.620,309.7122,217396.2576
2107742.641,1539878.802,309.6522,217397.6529
2107760.803,1539906.117,309.6171,217399.0936
2107777.905,1539934.109,309.5395,217400.5338
2107794.695,1539962.291,309.5785,217401.9601
2107812.967,1539981.082,309.4434,217404.7554
2107839.107,1539963.525,309.0801,217407.2920
2107870.717,1539955.022,309.12,217408.6398
2107903.438,1539952.977,309.2177,217409.9647
2107936.176,1539951.054,309.3495,217411.3185
2107968.699,1539946.810,309.443,217412.7184
2108001.076,1539941.537,309.5265,217414.1288
2108033.474,1539936.391,309.5944,217415.5493
2108065.906,1539931.470,309.6581,217416.9751
2108098.343,1539926.570,309.7104,217418.4015
2108130.806,1539921.856,309.7644,217419.8275
2108163.271,1539917.147,309.7816,217421.2603
2108195.725,1539912.362,309.794,217422.6909
2108228.147,1539907.365,309.7916,217424.1214
2108260.584,1539902.471,309.8338,217425.6427
2108265.354,1539920.551,309.8,217429.9838
2108271.149,1539952.830,309.7034,217431.4297
2108267.431,1539966.232,309.5695,217434.8378
2108235.341,1539970.123,309.2603,217436.9203
2108203.319,1539977.224,309.3918,217438.1766
2108171.018,1539982.871,309.6212,217439.4562
2108138.496,1539987.144,309.7255,217440.7694
2108105.952,1539991.240,309.8853,217442.1377
2108073.433,1539995.510,310.0646,217443.5437
2108040.971,1540000.233,310.1193,217444.9374
2108008.463,1540004.623,310.1947,217446.3520
2107975.985,1540009.236,310.2288,217447.7833
2107943.525,1540013.973,310.2308,217449.2165
2107911.001,1540018.243,310.2234,217450.6372
2107878.430,1540022.141,310.2373,217452.0673
2107845.898,1540026.323,310.1374,217453.4919
2107813.441,1540031.085,310.1077,217454.9337
2107781.017,1540036.042,310.0219,217456.3515
2107748.581,1540040.925,309.9381,217457.7741
2107716.112,1540045.595,309.8971,217459.2036
2107683.665,1540050.415,309.902,217460.6285
2107651.112,1540054.449,310.0157,217462.0476
2107618.538,1540058.326,310.0544,217463.4491
2107586.047,1540062.838,310.033,217464.8515
2107553.611,1540067.736,310.0305,217466.2666
2107521.185,1540072.695,309.9586,217467.6674
2107488.717,1540077.376,310.0237,217469.0873
2107456.189,1540081.607,310.0666,217470.4798
2107423.722,1540086.300,310.0731,217471.8954
2107391.291,1540091.224,310.1299,217473.3312
2107358.846,1540096.061,310.0818,217474.7657
2107326.365,1540100.649,310.0859,217476.2115
2107293.880,1540105.206,310.0257,217477.6569
2107261.464,1540110.232,309.9582,217479.0988
2107228.944,1540114.510,309.9658,217480.5500
2107196.398,1540118.569,310.0306,217481.9762
2107164.029,1540123.873,310.1381,217483.3935
2107131.549,1540128.471,310.1231,217484.7933
2107099.037,1540132.829,310.1715,217486.2170
2107066.539,1540137.296,310.1412,217487.6501
2107033.991,1540141.357,310.0513,217489.0784
2107001.519,1540146.016,310.0442,217490.5356
2106968.996,1540150.300,310.0476,217491.9815
2106936.515,1540154.894,310.0515,217493.4255
2106904.018,1540159.373,310.0893,217494.8664
2106871.564,1540164.159,310.1175,217496.2963
2106839.136,1540169.106,310.1546,217497.7044
2106806.745,1540174.296,310.1956,217499.1193
2106774.233,1540178.640,310.2,217500.5490
2106741.681,1540182.699,310.1573,217501.9829
2106709.273,1540187.773,310.1131,217503.4196
2106676.753,1540192.043,310.2412,217504.8295
2106644.257,1540196.522,310.2276,217506.2248
2106611.746,1540200.889,310.2062,217507.6302
2106579.260,1540205.440,310.2522,217509.0384
2106546.741,1540209.757,310.2257,217510.4489
2106514.278,1540214.463,310.2899,217511.8866
2106481.833,1540219.296,310.2086,217513.3273
2106449.381,1540224.096,310.1718,217514.7833
2106416.893,1540228.641,310.1296,217516.2417
2106384.401,1540233.150,310.1719,217517.6860
2106351.887,1540237.507,310.2005,217519.1225
2106319.365,1540241.799,310.2436,217520.5543
2106286.839,1540246.068,310.2417,217521.9885
2106254.329,1540250.457,310.2371,217523.4127
2106221.839,1540254.984,310.2499,217524.8247
2106189.432,1540260.067,310.263,217526.2273
2106157.023,1540264.549,310.5901,217528.1866
2106157.466,1540234.644,309.6958,217531.8091
2106147.687,1540203.336,309.6706,217533.1895
2106139.371,1540171.607,309.7897,217534.5154
2106131.616,1540139.733,309.8464,217535.8762
2106123.643,1540107.914,309.9457,217537.2539
2106115.639,1540076.103,310.0452,217538.6489
2106107.214,1540044.400,310.1417,217540.0607
2106099.456,1540012.527,310.1945,217541.4772
2106091.565,1539980.686,310.2082,217542.9011
2106083.519,1539948.897,310.4178,217544.4452
2106099.732,1539943.082,309.5329,217550.3085
2106132.282,1539939.004,309.4997,217551.8890
2106164.775,1539934.500,309.5122,217553.1878
2106197.196,1539929.501,309.4769,217554.5254
2106229.579,1539924.261,309.4318,217555.8975
2106261.982,1539919.147,309.4318,217557.2928
2106294.330,1539913.697,309.5049,217558.6994
2106326.790,1539908.968,309.5993,217560.0967
2106359.189,1539903.827,309.6824,217561.5171
2106391.612,1539898.842,309.7442,217562.9495
2106424.087,1539894.207,309.788,217564.3785
2106456.558,1539889.548,309.8159,217565.8053
2106488.974,1539884.510,309.8572,217567.2291
2106521.413,1539879.629,309.8678,217568.6594
2106553.871,1539874.871,309.831,217570.0918
2106586.328,1539870.112,309.7559,217571.5260
2106618.773,1539865.271,309.7254,217572.9557
2106651.230,1539860.508,309.7048,217574.3846
2106683.657,1539855.545,309.7347,217575.8188
2106716.094,1539850.650,309.7756,217577.2547
2106748.544,1539845.848,309.8435,217578.6922
2106780.992,1539841.021,309.8753,217580.1187
2106813.457,1539836.320,309.9096,217581.5344
2106845.917,1539831.574,309.9388,217582.9505
2106878.429,1539827.207,309.9921,217584.3554
2106910.896,1539822.516,310.0185,217585.7663
2106943.271,1539817.223,310.0201,217587.1956
2106975.632,1539811.849,309.9812,217588.6358
2107008.122,1539807.322,309.9769,217590.0632
2107040.610,1539802.774,309.9904,217591.4813
2107073.045,1539797.864,310.0127,217592.9081
2107105.443,1539792.716,310.0313,217594.3474
2107137.853,1539787.645,310.0004,217595.7849
2107170.348,1539783.152,309.9552,217597.2115
2107202.780,1539778.231,309.9103,217598.6312
2107235.171,1539773.038,309.9359,217600.0584
2107267.650,1539768.434,309.9541,217601.4853
2107300.110,1539763.690,309.9383,217602.9112
2107332.561,1539758.884,309.9584,217604.3348
2107365.000,1539753.997,309.972,217605.7572
2107397.427,1539749.036,309.9896,217607.1811
2107429.879,1539744.241,310.015,217608.6030
2107462.307,1539739.281,310.0536,217610.0260
2107494.745,1539734.390,310.0829,217611.4522
2107527.201,1539729.625,310.0965,217612.8865
2107559.659,1539724.865,310.0707,217614.3134
2107592.092,1539719.942,310.0659,217615.7425
2107624.554,1539715.214,310.0709,217617.1710
2107657.014,1539710.466,310.061,217618.5987
2107689.458,1539705.620,310.08,217620.0290
2107721.885,1539700.657,310.0939,217621.4612
2107754.310,1539695.677,310.0876,217622.8916
2107786.748,1539690.790,310.0521,217624.3156
2107819.221,1539686.135,310.0286,217625.7368
2107851.678,1539681.372,309.9952,217627.1611
2107884.152,1539676.726,309.9948,217628.5905
2107916.645,1539672.216,310.0107,217630.0250
2107949.120,1539667.580,310.0197,217631.4590
2107981.569,1539662.762,310.0099,217632.8993
2108013.915,1539657.308,309.9496,217634.3571
2108046.272,1539651.931,309.8594,217635.8116
2108078.793,1539647.636,309.8167,217637.2416
2108111.295,1539643.197,309.7835,217638.6575
2108143.695,1539638.063,309.7775,217640.0666
2108176.114,1539633.048,309.7793,217641.4780
2108208.563,1539628.233,309.8015,217642.8997
2108227.841,1539630.592,309.9159,217646.5837
2108225.182,1539663.037,309.6318,217648.9524
2108224.278,1539695.824,309.711,217650.2373
2108216.889,1539727.660,309.8696,217651.5575
2108204.434,1539757.994,310.1211,217652.9093
2108193.151,1539788.779,310.3533,217654.2826
2108183.926,1539820.255,310.4755,217655.6911
2108167.845,1539845.453,310.5448,217657.7048
2108135.328,1539846.348,310.3926,217659.6255
2108106.400,1539854.928,310.7372,217661.9095
2108100.695,1539825.669,310.0203,217664.8951
2108081.052,1539799.418,309.8355,217666.2550
2108062.910,1539772.093,309.9456,217667.5533
2108045.536,1539744.269,310.0024,217668.9107
2108027.934,1539716.590,310.0682,217670.3096
2108010.227,1539688.978,310.0546,217671.6933
2107993.189,1539660.949,310.1414,217673.0919
2107975.238,1539633.497,310.1546,217674.4861
2107957.940,1539605.625,310.1783,217675.9290
2107940.293,1539577.974,310.2671,217677.3901
2107921.957,1539550.776,310.389,217678.8265
2107903.894,1539523.394,310.4655,217680.2540
2107886.315,1539495.698,310.4467,217681.6838
2107868.511,1539468.149,310.4568,217683.1124
2107851.313,1539440.220,310.3748,217684.5404
2107834.065,1539412.320,310.426,217685.9680
2107816.126,1539384.856,310.4635,217687.3745
2107798.311,1539357.312,310.499,217688.7816
2107781.229,1539329.307,310.4536,217690.2079
2107763.467,1539301.730,310.4394,217691.6276
2107745.722,1539274.144,310.5354,217693.0338
2107728.658,1539246.128,310.5141,217694.4495
2107711.467,1539218.190,310.4432,217695.8950
2107693.583,1539190.691,310.4985,217697.3309
2107675.783,1539163.135,310.5556,217698.7456
2107657.974,1539135.587,310.6051,217700.1746
2107640.228,1539107.997,310.6375,217701.6010
2107622.295,1539080.531,310.7406,217703.0311
2107604.883,1539052.732,310.7241,217704.4569
2107587.451,1539024.953,310.8112,217705.9659
2107571.191,1539030.585,310.3064,217710.0238
2107541.188,1539043.820,310.144,217711.4640
2107511.781,1539058.350,310.2593,217712.7274
2107482.850,1539073.811,310.3032,217714.0459
2107454.033,1539089.479,310.4323,217715.4135
2107424.979,1539104.709,310.4911,217716.8148
2107395.976,1539120.034,310.4673,217718.2300
2107367.006,1539135.424,310.5174,217719.6608
2107337.985,1539150.716,310.5576,217721.0796
2107309.107,1539166.275,310.657,217722.4928
2107280.008,1539181.404,310.8613,217723.8987
2107251.030,1539196.777,310.8781,217725.3189
2107222.272,1539212.560,310.885,217726.7441
2107193.441,1539228.203,310.7849,217728.1706
2107164.512,1539243.668,310.7364,217729.6049
2107135.683,1539259.311,310.88,217731.1664
2107145.692,1539278.305,310.0408,217735.4755
2107160.170,1539307.709,309.6833,217736.9179
2107176.095,1539336.383,309.7442,217738.2332
2107190.973,1539344.790,309.4441,217742.0521
2107219.107,1539328.250,309.2964,217744.1122
2107248.329,1539313.343,309.3479,217745.4401
2107277.122,1539297.628,309.2952,217746.7671
2107305.608,1539281.361,309.2615,217748.1373
2107334.188,1539265.257,309.2687,217749.5466
2107362.812,1539249.231,309.3057,217750.9740
2107391.351,1539233.054,309.299,217752.4077
2107419.975,1539217.030,309.2679,217753.8585
2107448.561,1539200.939,309.2015,217755.2951
2107477.183,1539184.911,309.154,217756.7113
2107505.779,1539168.839,309.0633,217758.1390
2107534.440,1539152.881,309.0098,217759.5677
2107562.915,1539136.592,308.9662,217760.9985
2107591.408,1539120.338,308.9188,217762.4284
2107620.130,1539104.489,308.8985,217763.8496
2107648.818,1539088.580,308.9551,217765.2710
2107677.418,1539072.513,309.0365,217766.6934
2107706.003,1539056.418,309.0797,217768.1195
2107734.661,1539040.455,309.1138,217769.5499
2107763.290,1539024.439,309.1441,217770.9694
2107791.949,1539008.475,309.1375,217772.4000
2107820.469,1538992.267,309.0792,217773.8324
2107848.912,1538975.923,309.0357,217775.2659
2107877.464,1538959.770,309.0189,217776.6935
2107906.025,1538943.632,309.0105,217778.1157
2107934.611,1538927.539,309.0099,217779.5353
2107963.219,1538911.484,309.0293,217780.9588
2107991.814,1538895.409,309.0849,217782.3931
2108020.522,1538879.536,309.0887,217783.8326
2108049.167,1538863.549,309.0566,217785.2693
2108077.691,1538847.347,309.0055,217786.7066
2108106.301,1538831.297,308.9728,217788.1501
2108135.004,1538815.416,308.89,217789.5717
2108163.487,1538799.144,308.8185,217790.9969
2108191.745,1538782.484,308.819,217792.4168
2108220.178,1538766.127,308.941,217793.8130
2108248.824,1538750.142,309.0238,217795.2105
2108277.536,1538734.278,309.1248,217796.6188
2108306.214,1538718.355,309.2259,217798.0445
2108334.881,1538702.407,309.2547,217799.4818
2108363.655,1538686.652,309.2806,217800.9159
2108392.415,1538670.874,309.3554,217802.3650
2108420.808,1538654.448,309.2932,217803.7987
2108449.020,1538637.708,309.2908,217805.2378
2108477.624,1538621.651,309.237,217806.6534
2108506.592,1538606.259,309.2758,217808.0567
2108535.108,1538590.048,309.4058,217809.4644
2108563.567,1538573.734,309.4894,217810.8999
2108591.914,1538557.226,309.4202,217812.3167
2108620.490,1538541.140,309.534,217813.9903
2108628.489,1538565.413,309.4673,217818.0982
2108644.403,1538594.085,309.2433,217819.4497
2108660.720,1538622.543,309.2735,217820.7576
2108676.422,1538651.346,309.296,217822.1293
2108692.061,1538680.181,309.3591,217823.5275
2108707.783,1538708.972,309.315,217824.9407
2108723.450,1538737.793,309.2859,217826.3533
2108738.648,1538766.865,309.2762,217827.7665
2108753.629,1538796.048,309.248,217829.1874
2108768.767,1538825.150,309.2143,217830.6494
2108760.735,1538835.542,308.8729,217834.7146
2108732.848,1538852.787,308.9676,217836.3028
2108704.847,1538869.824,309.3185,217837.5398
2108675.884,1538885.213,309.4722,217838.8161
2108646.699,1538900.184,309.6388,217840.1613
2108617.983,1538916.025,309.8397,217841.5367
2108589.069,1538931.512,309.8829,217842.9272
2108560.308,1538947.278,309.8905,217844.3291
2108531.788,1538963.477,310.05,217845.7696
2108502.887,1538978.992,310.1376,217847.1928
2108473.739,1538994.040,310.1772,217848.6152
2108444.652,1539009.204,310.2568,217850.0439
2108415.730,1539024.685,310.2242,217851.4753
2108386.661,1539039.887,310.2269,217852.9013
2108357.677,1539055.243,310.3062,217854.3222
2108328.949,1539071.075,310.421,217855.7590
2108299.881,1539086.276,310.4137,217857.1873
2108270.808,1539101.461,310.5339,217858.6230
2108241.660,1539116.506,310.6135,217860.0367
2108212.681,1539131.872,310.5238,217861.4367
2108183.879,1539147.568,310.489,217862.8526
2108155.071,1539163.261,310.4759,217864.2946
2108126.154,1539178.748,310.4904,217865.7373
2108097.321,1539194.391,310.5025,217867.1645
2108068.239,1539209.567,310.58,217868.5839
2108039.092,1539224.615,310.5314,217869.9837
2108010.077,1539239.911,310.5864,217871.4027
2107981.061,1539255.213,310.6565,217872.8291
2107952.031,1539270.485,310.7272,217874.2503
2107922.974,1539285.711,310.7298,217875.6738
2107894.269,1539301.589,310.6984,217877.0837
2107865.306,1539316.988,310.648,217878.4950
2107836.093,1539331.911,310.5621,217879.9379
2107807.288,1539347.605,310.4921,217881.3922
2107778.455,1539363.245,310.4415,217882.8329
2107749.407,1539378.484,310.5478,217884.2655
2107720.416,1539393.833,310.5814,217885.6832
2107691.524,1539409.355,310.687,217887.0998
2107662.586,1539424.800,310.7977,217888.5172
2107633.647,1539440.247,310.8185,217889.9544
2107604.548,1539455.390,310.7939,217891.4015
2107575.516,1539470.647,310.6219,217892.8274
2107546.818,1539486.538,310.6222,217894.2651
2107517.986,1539502.185,310.6423,217895.7048
2107488.980,1539517.508,310.6605,217897.1359
2107460.229,1539533.300,310.6624,217898.5716
2107431.228,1539548.618,310.5939,217900.0009
2107401.784,1539563.082,310.6135,217901.4275
2107372.829,1539578.495,310.5936,217902.8437
2107343.974,1539594.087,310.5969,217904.2790
2107338.686,1539607.106,310.08,217908.6124
2107362.083,1539630.048,309.6276,217910.6197
2107386.320,1539652.136,309.3782,217911.9353
2107411.342,1539673.344,309.2496,217913.2638
2107436.306,1539694.622,309.1285,217914.6460
2107460.897,1539716.330,308.9953,217916.0496
2107485.594,1539737.919,308.8879,217917.4486
2107510.561,1539759.193,308.7604,217918.8576
2107535.515,1539780.484,308.6606,217920.2788
2107560.229,1539802.055,308.6106,217921.7290
2107584.949,1539823.583,308.6987,217923.3464
2107611.464,1539809.649,308.6801,217926.1057
2107641.465,1539796.564,308.7893,217927.5456
2107672.891,1539787.201,309.0354,217928.8802
2107704.245,1539777.591,309.2678,217930.2504
2107735.258,1539766.921,309.4832,217931.6505
2107766.151,1539755.899,309.6331,217933.0668
2107797.008,1539744.769,309.7328,217934.4847
2107827.848,1539733.590,309.799,217935.8976
2107858.785,1539722.679,309.8478,217937.3156
2107889.776,1539711.924,309.9085,217938.7394
2107920.674,1539700.904,309.9484,217940.1662
2107951.642,1539690.082,309.9748,217941.5904
2107982.621,1539679.293,309.9997,217943.0113
2107995.201,1539671.946,310.1074,217947.1061
2107979.052,1539643.498,309.8905,217949.1729
2107962.767,1539615.030,310.0463,217950.4308
2107945.218,1539587.325,310.2637,217951.7093
2107927.708,1539559.595,310.4602,217953.0366
2107910.674,1539531.572,310.6548,217954.3870
2107893.232,1539503.795,310.8046,217955.7633
2107875.541,1539476.175,310.9677,217957.1608
2107857.957,1539448.484,311.0803,217958.5746
2107840.245,1539420.874,311.1717,217959.9899
2107822.607,1539393.218,311.2731,217961.4015
