X,Y,TIME,NORTH_VEL,EAST_VEL,DOWN_VEL,ROLL,PITCH,HEADING,ELEVATION
574862.61,919154.24,228415.3979,-5.1455,-25.6608,-0.3005,-1.6039,-0.2171,197.2079,1128.266
574785.72,918732.86,228420.393,-4.2456,-25.7721,0.5959,-1.8522,-0.9498,195.4539,1130.34
574718.46,918297.17,228425.3881,-3.6846,-27.5036,1.1892,-4.8013,-1.3,194.2019,1142.944
574705.62,917829.88,228430.3833,2.6131,-29.3152,0.5964,-10.1423,-0.9964,183.9675,1161.387
574806.39,917340.73,228435.3784,9.2215,-30.4755,0.4987,-8.1528,-2.1569,172.3015,1170.454
574993.2,916835.59,228440.3735,13.1203,-30.7109,1.2773,-5.1773,-0.8881,163.658,1186.246
575224.78,916333.11,228445.3686,14.5473,-30.468,-0.3185,-1.6108,0.863,164.0158,1182.559
575438.54,915840.21,228450.3637,9.8502,-30.141,-0.2956,5.8148,1.2162,172.9749,1182.161
575530.55,915359.74,228455.3588,0.8501,-28.9691,1.9524,7.1584,-2.9142,189.6761,1198.234
575469.35,914905.02,228460.354,-9.241,-24.8642,1.0846,15.0723,-0.1753,212.8129,1224.524
575223.01,914602.13,228465.3491,-20.2337,-10.2039,-0.9949,21.6518,-5.1646,258.2463,1230.507
